@relation loan_default_reduced_sampled_training-weka.filters.supervised.instance.SpreadSubsample-M1.0-X0.0-S1

@attribute loan_limit {cf,ncf}
@attribute loan_type {type1,type2,type3}
@attribute business_or_commercial {nob/c,b/c}
@attribute Neg_ammortization {not_neg,neg_amm}
@attribute lump_sum_payment {not_lpsm,lpsm}
@attribute income numeric
@attribute co-applicant_credit_type {EXP,CIB}
@attribute submission_of_application {to_inst,not_inst}
@attribute LTV numeric
@attribute dtir1 numeric
@attribute Status {no,yes}

@data
cf,type1,nob/c,not_neg,not_lpsm,5640,EXP,to_inst,84.855769,36,no
cf,type3,nob/c,not_neg,not_lpsm,5040,EXP,not_inst,85.201149,56,no
cf,type1,nob/c,not_neg,not_lpsm,10080,EXP,to_inst,57.275132,27,no
?,type1,nob/c,not_neg,not_lpsm,9660,CIB,not_inst,74.114173,48,no
cf,type1,nob/c,not_neg,not_lpsm,10680,CIB,to_inst,84.926471,25,no
cf,type1,nob/c,not_neg,not_lpsm,5340,CIB,not_inst,79.70679,40,no
cf,type1,nob/c,not_neg,not_lpsm,8760,CIB,not_inst,85.67217,46,no
cf,type1,nob/c,not_neg,not_lpsm,8040,EXP,to_inst,91.330645,45,no
cf,type1,nob/c,not_neg,not_lpsm,4560,EXP,to_inst,74.371069,34,no
cf,type2,b/c,not_neg,not_lpsm,8460,EXP,to_inst,85.899654,59,no
cf,type1,nob/c,not_neg,not_lpsm,6300,CIB,not_inst,83.730159,48,no
cf,type1,nob/c,not_neg,not_lpsm,2340,CIB,to_inst,47.961957,43,no
cf,type1,nob/c,not_neg,not_lpsm,6480,CIB,to_inst,64.254386,23,no
cf,type1,nob/c,not_neg,not_lpsm,5160,EXP,not_inst,92.808219,46,no
ncf,type1,nob/c,not_neg,not_lpsm,22320,EXP,not_inst,57.916053,29,no
cf,type1,nob/c,not_neg,not_lpsm,11280,EXP,to_inst,57.984581,32,no
cf,type1,nob/c,not_neg,not_lpsm,7200,EXP,to_inst,90.303738,45,no
cf,type1,nob/c,neg_amm,not_lpsm,7680,CIB,to_inst,69.977169,22,no
cf,type1,nob/c,not_neg,not_lpsm,2760,CIB,to_inst,87.202381,43,no
?,type1,nob/c,not_neg,not_lpsm,2880,CIB,to_inst,80.783582,43,no
cf,type3,nob/c,not_neg,not_lpsm,1980,CIB,to_inst,77.412281,39,no
cf,type1,nob/c,not_neg,not_lpsm,12000,EXP,not_inst,59.474328,31,no
ncf,type3,nob/c,not_neg,not_lpsm,12660,EXP,not_inst,98.139159,44,no
cf,type2,b/c,not_neg,not_lpsm,6720,CIB,to_inst,88.669065,34,no
cf,type1,nob/c,not_neg,not_lpsm,11460,EXP,not_inst,74.018595,37,no
cf,type1,nob/c,not_neg,not_lpsm,5040,CIB,not_inst,73.840206,27,no
cf,type1,nob/c,not_neg,not_lpsm,7620,EXP,to_inst,77.412281,37,no
cf,type2,b/c,neg_amm,not_lpsm,5400,CIB,to_inst,84.090909,32,no
cf,type1,nob/c,neg_amm,not_lpsm,3660,CIB,to_inst,94.95614,40,no
cf,type1,nob/c,not_neg,not_lpsm,5700,EXP,to_inst,47.67658,47,no
ncf,type1,nob/c,not_neg,not_lpsm,6480,EXP,not_inst,65.410959,35,no
cf,type1,nob/c,not_neg,not_lpsm,27720,EXP,to_inst,75.793651,31,no
cf,type1,nob/c,not_neg,not_lpsm,4200,CIB,not_inst,72.145669,47,no
cf,type1,nob/c,not_neg,not_lpsm,1800,CIB,to_inst,81.779661,44,no
cf,type1,nob/c,not_neg,not_lpsm,5520,EXP,not_inst,65.625,32,no
cf,type1,nob/c,not_neg,not_lpsm,3180,CIB,to_inst,70.683453,46,no
cf,type1,nob/c,not_neg,not_lpsm,6420,CIB,to_inst,39.779874,12,no
?,type1,nob/c,not_neg,not_lpsm,4260,EXP,to_inst,75.152439,43,no
cf,type3,nob/c,not_neg,not_lpsm,17700,CIB,to_inst,53.914405,8,no
cf,type1,nob/c,not_neg,not_lpsm,5280,EXP,to_inst,80.027933,44,no
cf,type1,nob/c,neg_amm,not_lpsm,3300,CIB,to_inst,80.783582,38,no
cf,type1,nob/c,not_neg,not_lpsm,13680,CIB,not_inst,64.898256,23,no
cf,type1,nob/c,not_neg,not_lpsm,10980,EXP,not_inst,28.667137,14,no
cf,type1,nob/c,not_neg,not_lpsm,4620,CIB,not_inst,45.06079,35,no
cf,type1,nob/c,not_neg,not_lpsm,4200,EXP,not_inst,31.993737,49,no
cf,type1,nob/c,not_neg,not_lpsm,16260,CIB,to_inst,21.685083,45,no
cf,type1,nob/c,not_neg,not_lpsm,5820,CIB,not_inst,89.884868,41,no
cf,type3,nob/c,not_neg,not_lpsm,4200,CIB,to_inst,98.295455,40,no
cf,type1,nob/c,not_neg,not_lpsm,6180,EXP,not_inst,57.8125,44,no
cf,type1,nob/c,not_neg,not_lpsm,5820,EXP,not_inst,93.821839,40,no
cf,type1,nob/c,not_neg,not_lpsm,4080,CIB,to_inst,64.937107,45,no
cf,type2,b/c,not_neg,not_lpsm,2820,CIB,to_inst,83.203125,43,no
cf,type1,nob/c,not_neg,not_lpsm,1920,CIB,to_inst,23.323171,49,no
cf,type1,nob/c,not_neg,not_lpsm,4500,CIB,to_inst,80.783582,48,no
cf,type1,nob/c,not_neg,not_lpsm,2040,CIB,to_inst,65.756303,43,no
cf,type1,nob/c,not_neg,not_lpsm,11760,CIB,not_inst,59.356287,20,no
cf,type1,nob/c,not_neg,not_lpsm,4080,EXP,to_inst,68.081761,32,no
cf,type1,nob/c,not_neg,not_lpsm,7920,EXP,not_inst,73.053279,43,no
cf,type1,nob/c,not_neg,not_lpsm,6180,CIB,to_inst,89.572864,37,no
cf,type1,nob/c,not_neg,not_lpsm,1920,CIB,to_inst,75.297619,44,no
cf,type1,nob/c,not_neg,not_lpsm,7920,EXP,to_inst,68.854749,43,no
cf,type1,nob/c,not_neg,not_lpsm,5820,CIB,to_inst,78.621495,37,no
ncf,type1,nob/c,not_neg,not_lpsm,35220,EXP,not_inst,71.907216,28,no
cf,type2,b/c,not_neg,not_lpsm,10500,CIB,not_inst,96.597633,40,no
cf,type1,nob/c,not_neg,not_lpsm,7680,CIB,to_inst,88.504464,41,no
cf,type3,nob/c,not_neg,not_lpsm,2280,CIB,to_inst,72.260274,59,no
cf,type1,nob/c,not_neg,not_lpsm,3720,EXP,to_inst,61.284722,42,no
cf,type1,nob/c,neg_amm,not_lpsm,7680,CIB,to_inst,95.863309,38,no
cf,type2,b/c,not_neg,not_lpsm,3420,EXP,not_inst,82.563025,46,no
cf,type1,nob/c,not_neg,not_lpsm,12180,EXP,to_inst,69.648829,42,no
cf,type1,nob/c,not_neg,not_lpsm,7560,EXP,not_inst,35.682271,44,no
cf,type2,b/c,not_neg,not_lpsm,5040,CIB,not_inst,96.597633,36,no
cf,type1,nob/c,not_neg,not_lpsm,6300,EXP,not_inst,57.965686,26,no
cf,type1,nob/c,not_neg,not_lpsm,9420,EXP,to_inst,42.579909,26,no
ncf,type1,nob/c,not_neg,not_lpsm,10380,EXP,to_inst,55.522088,37,no
cf,type2,b/c,not_neg,not_lpsm,3780,CIB,to_inst,76.376147,23,no
cf,type1,nob/c,not_neg,not_lpsm,4260,CIB,to_inst,94.95614,37,no
cf,type2,b/c,not_neg,not_lpsm,4020,CIB,to_inst,80.063291,30,no
cf,type1,nob/c,not_neg,not_lpsm,13260,EXP,not_inst,41.200361,35,no
cf,type1,nob/c,not_neg,not_lpsm,8220,CIB,not_inst,54.21627,36,no
cf,type1,nob/c,not_neg,not_lpsm,3120,CIB,to_inst,80.03876,44,no
cf,type3,nob/c,not_neg,not_lpsm,7320,EXP,not_inst,90.929204,47,no
cf,type1,nob/c,not_neg,not_lpsm,8580,CIB,not_inst,68.200549,42,no
cf,type1,nob/c,neg_amm,not_lpsm,6480,CIB,not_inst,72.829341,41,no
cf,type1,nob/c,not_neg,not_lpsm,3960,CIB,to_inst,73.538961,44,no
cf,type3,nob/c,not_neg,not_lpsm,8520,CIB,to_inst,81.478102,60,no
cf,type1,nob/c,not_neg,not_lpsm,14160,EXP,to_inst,55.872483,43,no
cf,type1,nob/c,not_neg,not_lpsm,6780,CIB,to_inst,64.447236,30,no
cf,type1,nob/c,not_neg,not_lpsm,5760,CIB,not_inst,51.765537,43,no
cf,type1,nob/c,not_neg,not_lpsm,5400,CIB,not_inst,69.648829,37,no
cf,type1,nob/c,not_neg,not_lpsm,5820,EXP,not_inst,66.108247,24,no
cf,type1,nob/c,not_neg,not_lpsm,9720,CIB,not_inst,85.287081,30,no
cf,type1,nob/c,not_neg,not_lpsm,7020,CIB,to_inst,62.957317,45,no
cf,type1,nob/c,not_neg,not_lpsm,9360,CIB,not_inst,60.140728,43,no
cf,type1,nob/c,not_neg,not_lpsm,11100,EXP,to_inst,76.417526,25,no
cf,type2,b/c,not_neg,not_lpsm,7920,CIB,not_inst,95.362903,39,no
cf,type1,nob/c,neg_amm,not_lpsm,6900,EXP,not_inst,96.957672,43,no
cf,type1,nob/c,not_neg,not_lpsm,7680,CIB,not_inst,59.469697,47,no
ncf,type1,nob/c,not_neg,not_lpsm,2220,EXP,to_inst,62.583893,43,no
cf,type1,nob/c,not_neg,not_lpsm,6240,CIB,to_inst,50.612745,43,no
cf,type1,nob/c,not_neg,not_lpsm,8820,EXP,not_inst,74.364407,48,no
cf,type1,nob/c,not_neg,not_lpsm,7980,EXP,not_inst,95.091324,38,no
cf,type1,nob/c,not_neg,not_lpsm,10920,EXP,to_inst,95.405983,43,no
cf,type1,nob/c,not_neg,not_lpsm,49680,EXP,not_inst,61.153199,19,no
cf,type1,nob/c,not_neg,not_lpsm,11760,CIB,not_inst,56.405279,36,no
cf,type1,nob/c,neg_amm,not_lpsm,5220,CIB,not_inst,95.362903,27,no
cf,type1,nob/c,not_neg,not_lpsm,3840,CIB,to_inst,71.169355,30,no
cf,type1,nob/c,not_neg,not_lpsm,7860,CIB,not_inst,49.708625,26,no
ncf,type1,nob/c,not_neg,not_lpsm,10920,CIB,to_inst,75.273224,41,no
cf,type3,nob/c,not_neg,not_lpsm,2460,EXP,to_inst,87.298387,43,no
cf,type1,nob/c,not_neg,not_lpsm,2160,CIB,not_inst,80.03876,44,no
cf,type2,b/c,not_neg,not_lpsm,4080,EXP,not_inst,96.493902,47,no
cf,type1,nob/c,not_neg,not_lpsm,8820,EXP,not_inst,39.170792,22,no
cf,type1,nob/c,not_neg,not_lpsm,6240,CIB,to_inst,71.788991,36,no
cf,type3,nob/c,not_neg,not_lpsm,4860,EXP,to_inst,82.303371,36,no
cf,type1,nob/c,not_neg,not_lpsm,3840,CIB,not_inst,46.413934,36,no
cf,type2,b/c,not_neg,not_lpsm,5520,EXP,not_inst,97.110553,47,no
cf,type1,nob/c,not_neg,not_lpsm,7560,EXP,not_inst,67.113095,48,no
cf,type1,nob/c,not_neg,not_lpsm,2580,CIB,to_inst,57.53012,49,no
cf,type1,nob/c,not_neg,not_lpsm,11400,CIB,to_inst,30.254975,21,no
cf,type1,nob/c,not_neg,not_lpsm,9120,CIB,to_inst,73.93617,37,no
cf,type1,nob/c,neg_amm,not_lpsm,5640,CIB,to_inst,99.395161,33,no
cf,type1,nob/c,not_neg,not_lpsm,6300,EXP,not_inst,81.392694,42,no
cf,type1,nob/c,not_neg,not_lpsm,5460,EXP,not_inst,89.225941,45,no
cf,type1,nob/c,not_neg,not_lpsm,8640,EXP,not_inst,46.743487,39,no
cf,type1,nob/c,not_neg,not_lpsm,5460,EXP,to_inst,68.854749,41,no
cf,type2,b/c,neg_amm,not_lpsm,3360,CIB,to_inst,83.203125,42,no
cf,type1,nob/c,not_neg,not_lpsm,10860,EXP,not_inst,77.468153,30,no
cf,type1,nob/c,neg_amm,not_lpsm,12000,EXP,not_inst,78.295129,30,no
cf,type1,nob/c,not_neg,not_lpsm,14400,EXP,not_inst,40.327381,21,no
cf,type1,nob/c,not_neg,not_lpsm,2640,CIB,to_inst,33.527132,20,no
cf,type1,nob/c,not_neg,not_lpsm,3900,CIB,to_inst,92.721519,48,no
cf,type1,nob/c,not_neg,not_lpsm,3900,CIB,to_inst,46.971366,41,no
cf,type1,nob/c,not_neg,not_lpsm,7200,EXP,not_inst,90.057915,46,no
cf,type2,b/c,not_neg,not_lpsm,5040,CIB,to_inst,81.798246,31,no
cf,type1,nob/c,not_neg,not_lpsm,14340,EXP,to_inst,79.522613,22,no
cf,type2,b/c,not_neg,not_lpsm,7920,EXP,to_inst,80.027933,13,no
cf,type1,nob/c,not_neg,not_lpsm,1560,CIB,to_inst,86.931818,36,no
cf,type1,nob/c,not_neg,not_lpsm,2400,EXP,to_inst,48.417722,48,no
cf,type1,nob/c,not_neg,not_lpsm,9060,CIB,not_inst,75.082237,26,no
cf,type3,nob/c,not_neg,not_lpsm,10440,EXP,to_inst,92.640187,58,no
cf,type1,nob/c,not_neg,not_lpsm,3360,CIB,to_inst,58.027523,30,no
cf,type1,nob/c,not_neg,not_lpsm,4980,EXP,not_inst,60.537791,47,no
cf,type1,nob/c,not_neg,not_lpsm,9900,CIB,not_inst,69.856771,46,no
cf,type1,nob/c,not_neg,not_lpsm,7740,CIB,not_inst,94.525066,48,no
cf,type1,nob/c,neg_amm,not_lpsm,1860,CIB,to_inst,58.395522,42,no
cf,type1,nob/c,not_neg,not_lpsm,9120,EXP,not_inst,57.218845,37,no
cf,type2,b/c,not_neg,not_lpsm,4200,EXP,to_inst,74.371069,28,no
cf,type1,nob/c,not_neg,not_lpsm,5880,CIB,not_inst,94.144981,49,no
cf,type1,nob/c,not_neg,not_lpsm,12960,CIB,to_inst,36.358575,30,no
cf,type1,nob/c,not_neg,not_lpsm,5520,CIB,not_inst,87.225705,44,no
cf,type1,nob/c,not_neg,not_lpsm,7320,CIB,to_inst,65.889831,34,no
cf,type1,nob/c,not_neg,not_lpsm,7920,EXP,to_inst,58.831522,30,no
cf,type1,nob/c,not_neg,not_lpsm,10680,EXP,not_inst,38.799283,8,no
cf,type1,nob/c,not_neg,not_lpsm,6060,CIB,not_inst,49.174009,39,no
cf,type1,nob/c,not_neg,not_lpsm,5100,EXP,to_inst,75.717703,42,no
cf,type1,nob/c,not_neg,not_lpsm,2100,CIB,to_inst,70.292208,44,no
cf,type1,nob/c,neg_amm,not_lpsm,9060,EXP,not_inst,73.4375,36,no
cf,type1,nob/c,neg_amm,not_lpsm,12180,EXP,not_inst,82.738095,24,no
cf,type1,nob/c,not_neg,not_lpsm,2580,CIB,not_inst,91.015625,13,no
cf,type1,nob/c,not_neg,not_lpsm,7860,EXP,not_inst,80.02451,23,no
cf,type1,nob/c,not_neg,not_lpsm,7500,CIB,to_inst,79.362416,43,no
cf,type1,nob/c,not_neg,not_lpsm,15540,EXP,not_inst,34.900612,30,no
cf,type1,nob/c,not_neg,not_lpsm,4560,CIB,not_inst,61.544586,48,no
cf,type1,nob/c,not_neg,not_lpsm,3660,EXP,to_inst,87.298387,30,no
cf,type1,nob/c,neg_amm,not_lpsm,6780,EXP,not_inst,33.755507,41,no
cf,type2,b/c,not_neg,not_lpsm,3240,CIB,to_inst,70.292208,31,no
cf,type1,nob/c,not_neg,not_lpsm,2220,CIB,to_inst,77.173913,31,no
?,type1,nob/c,not_neg,not_lpsm,1020,CIB,to_inst,63.392857,45,no
cf,type1,nob/c,not_neg,not_lpsm,15000,EXP,to_inst,62.566138,27,no
cf,type1,nob/c,not_neg,not_lpsm,4800,EXP,not_inst,72.354015,48,no
cf,type1,nob/c,not_neg,not_lpsm,4080,CIB,to_inst,66.921397,40,no
cf,type1,nob/c,not_neg,not_lpsm,2940,EXP,to_inst,63.354701,45,no
?,type1,nob/c,not_neg,not_lpsm,3240,CIB,to_inst,75.201613,34,no
cf,type1,nob/c,not_neg,not_lpsm,5040,EXP,not_inst,68.954918,30,no
cf,type1,nob/c,not_neg,not_lpsm,8820,CIB,to_inst,42.90393,42,no
cf,type1,nob/c,not_neg,not_lpsm,2460,CIB,to_inst,58.027523,31,no
cf,type1,nob/c,not_neg,not_lpsm,2160,CIB,to_inst,36.778846,46,no
cf,type1,nob/c,not_neg,not_lpsm,56100,EXP,not_inst,61.217949,20,no
cf,type1,nob/c,not_neg,not_lpsm,2640,CIB,to_inst,90.254237,36,no
?,type1,nob/c,not_neg,not_lpsm,6300,EXP,to_inst,89.884868,49,no
cf,type1,nob/c,not_neg,not_lpsm,6540,CIB,not_inst,72.993311,38,no
cf,type1,nob/c,not_neg,not_lpsm,4080,EXP,to_inst,78.439153,49,no
cf,type1,nob/c,not_neg,not_lpsm,4740,CIB,to_inst,75.717703,49,no
cf,type2,b/c,neg_amm,not_lpsm,1980,CIB,to_inst,75.390625,61,no
cf,type1,nob/c,not_neg,not_lpsm,9900,CIB,to_inst,84.040179,22,no
cf,type1,nob/c,not_neg,not_lpsm,4500,CIB,not_inst,70.647321,49,no
cf,type1,nob/c,not_neg,not_lpsm,7200,CIB,to_inst,83.294393,49,no
cf,type2,b/c,not_neg,not_lpsm,4140,CIB,to_inst,95.168067,57,no
cf,type1,nob/c,not_neg,not_lpsm,8640,EXP,not_inst,75.173611,40,no
cf,type1,nob/c,not_neg,not_lpsm,2760,CIB,to_inst,46.710526,40,no
cf,type1,nob/c,not_neg,not_lpsm,3120,CIB,to_inst,61.968085,40,no
cf,type1,nob/c,not_neg,not_lpsm,4920,EXP,to_inst,73.200758,45,no
cf,type1,nob/c,not_neg,not_lpsm,3840,CIB,to_inst,60.844749,42,no
ncf,type1,nob/c,not_neg,not_lpsm,7260,CIB,to_inst,95.863309,44,no
cf,type1,nob/c,not_neg,not_lpsm,4980,EXP,to_inst,57.415254,43,no
cf,type1,nob/c,not_neg,not_lpsm,5040,EXP,not_inst,48.679577,47,no
cf,type1,nob/c,not_neg,not_lpsm,10500,CIB,to_inst,72.103659,27,no
cf,type2,b/c,neg_amm,not_lpsm,3120,CIB,to_inst,99.242424,47,no
cf,type1,nob/c,not_neg,not_lpsm,6300,CIB,to_inst,70.833333,31,no
cf,type3,nob/c,not_neg,not_lpsm,3840,CIB,to_inst,62.614679,37,no
cf,type1,nob/c,not_neg,not_lpsm,7920,EXP,to_inst,86.949686,21,no
cf,type1,nob/c,not_neg,not_lpsm,5700,CIB,not_inst,58.826879,46,no
cf,type1,nob/c,not_neg,not_lpsm,4680,CIB,not_inst,93.238994,43,no
cf,type1,nob/c,not_neg,not_lpsm,3660,CIB,not_inst,75.122549,49,no
cf,type1,nob/c,not_neg,not_lpsm,14820,CIB,not_inst,83.521303,35,no
cf,type1,nob/c,not_neg,not_lpsm,9900,EXP,not_inst,75.485437,21,no
cf,type1,nob/c,not_neg,not_lpsm,10500,CIB,to_inst,80.660377,44,no
cf,type1,nob/c,?,not_lpsm,2880,EXP,not_inst,78.645833,35,no
cf,type1,nob/c,not_neg,not_lpsm,16500,EXP,not_inst,74.791232,32,no
cf,type1,nob/c,not_neg,not_lpsm,4440,EXP,not_inst,73.533951,47,no
cf,type1,nob/c,not_neg,not_lpsm,3840,EXP,to_inst,74.280576,37,no
cf,type1,nob/c,not_neg,not_lpsm,2100,EXP,to_inst,60.658915,49,no
?,type1,nob/c,not_neg,not_lpsm,2880,CIB,not_inst,80.027933,48,no
cf,type2,b/c,not_neg,not_lpsm,5820,EXP,to_inst,84.090909,54,no
cf,type1,nob/c,not_neg,not_lpsm,1980,CIB,to_inst,77.173913,32,no
cf,type1,nob/c,neg_amm,not_lpsm,6000,EXP,to_inst,41.906475,20,no
?,type2,b/c,not_neg,not_lpsm,4740,EXP,not_inst,96.14094,42,no
cf,type1,nob/c,not_neg,not_lpsm,4620,CIB,not_inst,79.522613,41,no
cf,type1,nob/c,not_neg,not_lpsm,3060,EXP,to_inst,54.058442,43,no
cf,type1,nob/c,not_neg,not_lpsm,4560,EXP,not_inst,40.649606,34,no
?,type1,nob/c,not_neg,not_lpsm,4380,CIB,to_inst,82.949791,48,no
cf,type1,nob/c,not_neg,not_lpsm,22380,EXP,not_inst,74.364407,38,no
cf,type1,nob/c,not_neg,not_lpsm,4200,EXP,to_inst,74.159664,30,no
cf,type1,nob/c,not_neg,not_lpsm,9960,EXP,not_inst,65.344311,40,no
cf,type1,nob/c,not_neg,not_lpsm,6480,EXP,not_inst,76.285047,47,no
cf,type1,nob/c,not_neg,not_lpsm,7260,EXP,to_inst,44.175627,44,no
cf,type1,nob/c,not_neg,not_lpsm,57720,EXP,to_inst,19.442393,11,no
cf,type1,nob/c,not_neg,not_lpsm,2700,CIB,not_inst,66.921397,49,no
cf,type1,nob/c,not_neg,not_lpsm,8340,EXP,not_inst,79.336735,33,no
cf,type1,nob/c,not_neg,not_lpsm,7500,EXP,not_inst,80.709343,37,no
cf,type1,nob/c,not_neg,not_lpsm,4860,EXP,not_inst,94.856459,48,no
cf,type1,nob/c,not_neg,not_lpsm,3480,CIB,to_inst,65.491453,45,no
cf,type2,b/c,not_neg,not_lpsm,9360,EXP,to_inst,84.514925,37,no
ncf,type3,nob/c,not_neg,not_lpsm,?,EXP,to_inst,98.462567,39,no
cf,type1,nob/c,not_neg,not_lpsm,5280,EXP,not_inst,76.082677,39,no
cf,type1,nob/c,not_neg,not_lpsm,40680,EXP,not_inst,71.057348,8,no
cf,type1,nob/c,neg_amm,not_lpsm,4680,EXP,not_inst,75.13587,39,no
cf,type1,nob/c,not_neg,not_lpsm,6540,CIB,to_inst,81.804734,26,no
cf,type1,nob/c,not_neg,not_lpsm,8220,CIB,to_inst,63.703209,40,no
cf,type1,nob/c,not_neg,not_lpsm,3300,CIB,to_inst,94.471154,43,no
cf,type2,b/c,not_neg,not_lpsm,3480,EXP,to_inst,76.376147,49,no
cf,type1,nob/c,not_neg,not_lpsm,6240,EXP,to_inst,38.357843,31,no
cf,type1,nob/c,not_neg,not_lpsm,13260,EXP,not_inst,75.058962,44,no
cf,type1,nob/c,not_neg,not_lpsm,3960,EXP,to_inst,61.71875,34,no
cf,type1,nob/c,not_neg,not_lpsm,8940,EXP,not_inst,50.177557,42,no
cf,type1,nob/c,not_neg,not_lpsm,7320,EXP,to_inst,80.60472,49,no
cf,type1,nob/c,not_neg,not_lpsm,3540,EXP,not_inst,53.378378,44,no
cf,type1,nob/c,neg_amm,not_lpsm,5100,EXP,not_inst,64.794686,48,no
cf,type1,nob/c,not_neg,not_lpsm,10200,EXP,to_inst,57.275132,43,no
cf,type1,nob/c,not_neg,not_lpsm,1260,EXP,to_inst,46.010638,38,no
cf,type1,nob/c,not_neg,not_lpsm,4980,CIB,to_inst,35.335196,20,no
cf,type3,nob/c,not_neg,not_lpsm,7260,EXP,to_inst,84.149485,29,no
cf,type1,nob/c,not_neg,not_lpsm,8100,EXP,to_inst,17.009284,44,no
cf,type1,nob/c,not_neg,not_lpsm,12360,EXP,not_inst,75.485437,17,no
cf,type1,nob/c,not_neg,not_lpsm,11040,EXP,not_inst,94.299451,46,no
cf,type1,nob/c,not_neg,not_lpsm,16800,EXP,not_inst,79.761905,41,no
cf,type2,b/c,not_neg,not_lpsm,8220,EXP,to_inst,83.203125,34,no
cf,type1,nob/c,not_neg,not_lpsm,1500,CIB,to_inst,46.710526,44,no
cf,type1,nob/c,not_neg,not_lpsm,7080,EXP,to_inst,84.266409,46,no
cf,type1,nob/c,not_neg,not_lpsm,13920,CIB,not_inst,95.362903,24,no
cf,type2,b/c,not_neg,not_lpsm,3180,CIB,to_inst,86.184211,58,no
cf,type1,nob/c,not_neg,not_lpsm,2340,CIB,to_inst,41.402116,37,no
ncf,type1,nob/c,not_neg,not_lpsm,2880,CIB,to_inst,66.213389,44,no
cf,type2,b/c,not_neg,not_lpsm,10920,CIB,to_inst,96.493902,34,no
cf,type1,nob/c,not_neg,not_lpsm,6420,CIB,to_inst,39.779874,12,no
cf,type1,nob/c,not_neg,not_lpsm,2880,CIB,to_inst,17.369478,41,no
cf,type1,nob/c,not_neg,not_lpsm,9480,CIB,not_inst,54.346026,48,no
cf,type1,nob/c,neg_amm,not_lpsm,9660,CIB,not_inst,72.073413,38,no
cf,type1,nob/c,not_neg,not_lpsm,2400,CIB,to_inst,37.938596,27,no
cf,type1,nob/c,not_neg,not_lpsm,6600,CIB,to_inst,85.614525,22,no
cf,type1,nob/c,not_neg,not_lpsm,8880,EXP,to_inst,84.763314,31,no
cf,type1,nob/c,not_neg,not_lpsm,9780,CIB,to_inst,58.376289,24,no
cf,type1,nob/c,neg_amm,not_lpsm,7500,EXP,not_inst,78.311966,49,no
?,type1,nob/c,not_neg,not_lpsm,8640,CIB,not_inst,63.064972,47,no
cf,type1,nob/c,not_neg,not_lpsm,3720,EXP,to_inst,77.515723,44,no
?,type1,nob/c,not_neg,not_lpsm,2280,CIB,to_inst,69.345238,35,no
cf,type1,nob/c,not_neg,not_lpsm,5100,CIB,to_inst,78.311966,41,no
cf,type3,nob/c,not_neg,not_lpsm,3540,EXP,to_inst,83.914729,61,no
cf,type2,b/c,not_neg,not_lpsm,4500,CIB,to_inst,80.783582,43,no
cf,type1,nob/c,not_neg,not_lpsm,6960,EXP,not_inst,74.326347,36,no
cf,type1,nob/c,not_neg,not_lpsm,7740,CIB,to_inst,77.853261,33,no
cf,type1,nob/c,not_neg,not_lpsm,5160,EXP,to_inst,30.46875,31,no
cf,type1,nob/c,not_neg,not_lpsm,4440,CIB,to_inst,57.352941,35,no
cf,type1,nob/c,not_neg,not_lpsm,5760,EXP,to_inst,38.756614,33,no
?,type1,nob/c,not_neg,not_lpsm,2340,EXP,to_inst,38.309353,41,no
cf,type1,nob/c,not_neg,not_lpsm,20400,CIB,not_inst,78.994845,7,no
cf,type1,nob/c,not_neg,not_lpsm,10260,CIB,to_inst,70.743534,37,no
?,type1,nob/c,not_neg,not_lpsm,11520,EXP,to_inst,88.669065,30,no
cf,type1,nob/c,not_neg,not_lpsm,12420,EXP,to_inst,66.833811,28,no
cf,type1,nob/c,not_neg,not_lpsm,4800,CIB,to_inst,69.054878,35,no
cf,type1,nob/c,not_neg,not_lpsm,14220,EXP,not_inst,49.670185,37,no
cf,type1,nob/c,not_neg,not_lpsm,12120,EXP,to_inst,51.694277,48,no
cf,type1,nob/c,not_neg,not_lpsm,7440,EXP,to_inst,45.06079,25,no
cf,type1,nob/c,not_neg,not_lpsm,6660,CIB,to_inst,68.822394,39,no
cf,type1,nob/c,not_neg,not_lpsm,4500,CIB,not_inst,89.572864,40,no
cf,type1,nob/c,neg_amm,not_lpsm,1200,CIB,to_inst,98.295455,47,no
cf,type1,nob/c,not_neg,not_lpsm,6780,EXP,not_inst,76.114206,44,no
cf,type2,b/c,not_neg,not_lpsm,2340,CIB,to_inst,92.721519,48,no
ncf,type1,nob/c,not_neg,not_lpsm,12120,EXP,to_inst,39.188533,49,no
cf,type1,nob/c,not_neg,not_lpsm,5640,CIB,to_inst,39.809783,30,no
cf,type1,nob/c,not_neg,not_lpsm,3480,CIB,to_inst,56.615599,49,no
?,type1,nob/c,not_neg,not_lpsm,7380,CIB,to_inst,86.392405,20,no
cf,type2,b/c,not_neg,not_lpsm,6000,EXP,to_inst,80.021834,56,no
cf,type1,nob/c,not_neg,not_lpsm,4080,CIB,not_inst,80.027933,36,no
cf,type1,nob/c,not_neg,not_lpsm,5760,CIB,not_inst,94.454225,46,no
cf,type1,nob/c,not_neg,not_lpsm,1740,CIB,to_inst,12.572674,45,no
cf,type1,nob/c,not_neg,not_lpsm,5400,CIB,not_inst,94.157609,36,no
cf,type1,nob/c,not_neg,not_lpsm,7860,CIB,to_inst,79.275093,37,no
cf,type1,nob/c,not_neg,not_lpsm,3180,CIB,to_inst,75.240385,30,no
cf,type1,nob/c,not_neg,not_lpsm,2700,CIB,to_inst,94.95614,49,no
cf,type1,nob/c,not_neg,not_lpsm,7320,CIB,not_inst,78.474903,33,no
